Section;Sequence;Full Index;Item Code;Item Revision;Item Description;Quantity;Master PDO;CO;FMO;Action;Comment;Whse;Issue Type;Legacy PO;SAP PO;SubCon PO;Master PDO Status;Assembly Drwg;Assembly Drwg Rev
02 - Vessel Internal;02:070 - Mechanism Traverse Limit Switch Positions (Vessel);02:070:S002;421147;1;SOCKET CAP SCREW M4 x 12 GRADE 12.9;2;7021;0;0;;;Pennine;C;;;;Built;421G171;2
02 - Vessel Internal;02:070 - Mechanism Traverse Limit Switch Positions (Vessel);02:070:S003;421034;0;WASHER PLAIN M6;5;7021;0;0;;;Pennine;C;;;;Built;421G171;2
02 - Vessel Internal;02:070 - Mechanism Traverse Limit Switch Positions (Vessel);02:070:S004;421194;0;Washer Plain M4;2;7021;0;0;;;Pennine;C;;;;Built;421G171;2
02 - Vessel Internal;02:070 - Mechanism Traverse Limit Switch Positions (Vessel);02:070:S006;421227;0;Washer Spring M4;2;7021;0;0;;;Pennine;C;;;;Built;421G171;2
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090;910G261-1650;0;Evap Cryo Coil Assy;1;6974;0;0;;;Pennine;FF;;;;Pre-Assembly;435G164;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:M001;429G236;0;Mounting Bracket;17;7022;0;0;;;Pennine;FF;;3739;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:M002;409G166-1650;4;CRYO COIL;1;7022;0;0;;;Pennine;FF;;3006;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:M003;429G237;0;Mounting Bracket;3;7022;0;0;;;Pennine;FF;;4169;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:M005;434G622;0;CRYO COIL 1650 EVAP ZONE;1;7022;0;0;;;Pennine;FF;;3006;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:M006;401G592;3;Cryocoil Feedthrough Flange;2;7022;0;0;;;Pennine;FF;;3769;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:M007;429G244;1;Mounting Bracket;2;7022;0;0;;;Pennine;FF;;4169;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:B001;239218;0;O-Ring Seal RM0995-30 (Nitrile);2;7022;0;0;;;Pennine;C;;;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:B003;4232658G;0;TALON TS16 FLEXI HINGED PIPE CLIP;35;7022;0;0;;;Pennine;FF;;2852;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:S001;421121;1;SOCKET CAP SCREW M6 x 16 GRADE 12.9;24;7022;0;0;;;Pennine;C;;;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:S003;421049;1;SOCKET CAP SCREW M8 x 20 GRADE 12.9;8;7022;0;0;;;Pennine;C;;;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:S004;421543;0;Screw Countersunk Head Setscrew M4 x 16;35;7022;0;0;;;Pennine;C;;;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:S005;421034;0;WASHER PLAIN M6;20;7022;0;0;;;Pennine;C;;;;Built;433G869;
02 - Vessel Internal;02:090 - Evap Cryo Coil Assy;02:090:S006;421054;0;PLAIN WASHER M8;8;7022;0;0;;;Pennine;C;;;;Built;433G869;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;0.152777778;910G265;0;Winding Zone Over Pump Ports cryo-Coil Assy;1;6974;0;0;;;Pennine;FF;;;;Pre-Assembly;435G164;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:M001;425G977;0;Back Wall Cryo Coil;1;7023;0;0;;;Pennine;FF;;3006;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:M002;425G997;1;Cryo Coil Drip Tray;1;7023;0;0;;;Pennine;FF;;3739;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:M003;401G592;3;Cryocoil Feedthrough Flange;1;7023;0;0;;;Pennine;FF;;3769;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:M004;429G245;0;Cryo-Coil Bracket (2 Coils);16;7023;0;0;;;Pennine;FF;;3739;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:M005;425G996;0;Cryo Coil Baton Long;2;7023;0;0;;;Pennine;FF;;4169;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:M006;425G989;0;Cryo Coil Baton Short;1;7023;0;0;;;Pennine;FF;;3739;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:B001;239218;0;O-Ring Seal RM0995-30 (Nitrile);1;7023;0;0;;;Pennine;C;;;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:B002;424342G;0;3/4IN BSP Ball Valve M/F (Full Bore);1;7023;0;0;;;Pennine;FF;;2996;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:B003;4232353G;1;Brass 3/4INBSPT Male/3/4IN Hose Tail;1;7023;0;0;;;Pennine;FF;;2852;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:B004;4232534G;0;15mm Pipe Clip;32;7023;0;0;;;Pennine;FF;;2852;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:S001;421543;0;Screw Countersunk Head Setscrew M4 x 16;32;7023;0;0;;;Pennine;C;;;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:S002;421033;1;SOCKET CAP SCREW M6 x 12 GRADE 12.9;35;7023;0;0;;;Pennine;C;;;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:S003;421138;1;SOCKET CAP SCREW M8 x 25 GRADE 12.9;10;7023;0;0;;;Pennine;C;;;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:S004;421034;0;WASHER PLAIN M6;35;7023;0;0;;;Pennine;C;;;;Built;429G227;
02 - Vessel Internal;02:100 - Winding Zone Over Pump Ports cryo-Coil Assy;02:100:S005;421054;0;PLAIN WASHER M8;10;7023;0;0;;;Pennine;C;;;;Built;429G227;
02 - Vessel Internal;02:120 - Cryo Blank;0.166666667;905G175;0;Cryo Blank;1;6974;0;0;;;Pennine;FF;;;;Pre-Assembly;435G164;
02 - Vessel Internal;02:120 - Cryo Blank;02:120:M001;308G972-IT.28;1;Special Flange;1;7024;0;0;;;Pennine;FF;;4169;;Built;427G709;
02 - Vessel Internal;02:120 - Cryo Blank;02:120:B001;239193;0;Seal O Ring RM0945-30 Nitrile;1;7024;0;0;;;Pennine;C;;;;Built;427G709;
02 - Vessel Internal;02:120 - Cryo Blank;02:120:S001;421138;1;SOCKET CAP SCREW M8 x 25 GRADE 12.9;4;7024;0;0;;;Pennine;C;;;;Built;427G709;
02 - Vessel Internal;02:120 - Cryo Blank;02:120:S002;421054;0;PLAIN WASHER M8;4;7024;0;0;;;Pennine;C;;;;Built;427G709;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;0.173611111;909G558-1650;0;Diff Lid Covers 1650;1;6974;46;0;None (Reference Only);Bom Added;Pennine;FF;;;;Pre-Assembly;;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:M003;425G981-IT2;1;Diffusion Pump Shield Mounting Bar;1;7641;0;0;;;Pennine;FF;;4169;;Built;433G053;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:M008;422G076-IT1;3;Diffusion Pump Guard;3;7641;0;0;;;Pennine;FF;;4169;;Built;433G053;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:M010;422G076-IT3;3;Diffusion Pump Guard;1;7641;0;0;;;Pennine;FF;;4169;;Built;433G053;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:M019;433G021;0;Diffusion Pump Shield Mounting Bar;1;7641;0;0;;;Pennine;FF;;4336;;Built;433G053;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:M020;433G787;0;Support Bracket - Diff Shields;1;7641;0;0;;;Pennine;FF;;4336;;Built;433G053;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:S001;421049;1;SOCKET CAP SCREW M8 x 20 GRADE 12.9;4;7641;0;0;;;Pennine;C;;;;Built;433G053;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:S002;421054;0;PLAIN WASHER M8;4;7641;0;0;;;Pennine;C;;;;Built;433G053;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:S006;421033;1;SOCKET CAP SCREW M6 x 12 GRADE 12.9;2;7641;0;0;;;Pennine;C;;;;Built;433G053;
02 - Vessel Internal;02:130 - Diff Lid Covers 1650;02:130:S007;421034;0;WASHER PLAIN M6;2;7641;0;0;;;Pennine;C;;;;Built;433G053;
02 - Vessel Internal;02:734 - Strobe Motor & Leadthrough;0.593055556;908G696;0;Strobe Motor & Leadthrough;1;6974;0;0;;;Pennine;FF;;;;Pre-Assembly;435G164;
02 - Vessel Internal;02:734 - Strobe Motor & Leadthrough;02:734:001;606065;0;Stepper Motor SM87-3-18-M-6-V;1;7168;0;0;;3085-M1;Pennine;FF;;4286;;Built;422G636;
02 - Vessel Internal;02:734 - Strobe Motor & Leadthrough;02:734:013;616623;1;FC LANE 6 PIN BULKHEAD CODE 0;1;7168;0;0;;3085-X4A;Pennine;FF;;2854;;Built;422G636;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;0.604166667;911G523-1250-1650;0;K5-EXPERT CAMERA SYSTEM WITH OPTIONS;1;6974;0;0;;;Pennine;FF;;;;Pre-Assembly;435G164;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:001;618619;2;Camera DVR unit + 1TB storage;1;7169;0;0;;;Pennine;FF;;2962;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:002;618749G;1;2M SHOTGUN CABLE WITH BNC CONN. TO WIRE END;1;7169;0;0;;3480-W22;Pennine;FF;;2962;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:003;618759G;1;5M SHOTGUN CABLE WITH BNC CONN. TO WIRE END;2;7169;0;0;;3480-W23, 3480-W24;Pennine;FF;;2962;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:004;618905G;0;7M SHOTGUN CABLE WITH BNC CONN. TO WIRE END;3;7169;0;0;;3480-W12, 3480-W13, 3480-W14;Pennine;FF;;2962;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:005;430348G;1;Dome Camera 2MP 1080P HD-TVI PAL 1/3IN Sensor;1;7169;8;0;Procure New;Qty increased to 3;Pennine;FF;;2962;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:005;430348G;1;Dome Camera 2MP 1080P HD-TVI PAL 1/3IN Sensor;2;7169;8;0;Procure New;Qty increased to 3;Pennine;FF;;7112;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:006;618906G;1;18.5IN CCTV Montior With HDMI VGA Input;1;7169;8;0;Remove;Qty decreased to 1;Pennine;FF;;10042;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:007;670292G;0;12V DC 9 Way Surge Protected Enclosed PSU;1;7169;0;0;;;Pennine;FF;;2962;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:008;6131451G;0;HDMI Connection Lead 1.5m;1;7169;0;0;;;Pennine;FF;;2962;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:009;6161327G;0;6 Way 13A 240V Rewirable Extension;1;7169;0;0;;3480-SKT1;Pennine;FF;;3052;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:M001;429G104;1;CCTV Cable Cover Short;1;7169;0;0;;;Pennine;FF;;4169;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:M002;434G072;0;CCTV CABLE COVER LONG;1;7169;0;0;;;Pennine;FF;;3902;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:M003;434G073;0;CCTV CABLE COVER EX LONG;1;7169;0;0;;;Pennine;FF;;3435;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:S001;421147;1;SOCKET CAP SCREW M4 x 12 GRADE 12.9;11;7169;0;0;;;Pennine;C;;;;Built;;
02 - Vessel Internal;02:750 - K5-EXPERT CAMERA SYSTEM WITH OPTIONS;02:750:S002;421194;0;Washer Plain M4;11;7169;0;0;;;Pennine;C;;;;Built;;
02 - Vessel Internal;02:751 - HD SECURITY CAMERA ADAPTER PLATE;0.604861111;909G163;0;HD SECURITY CAMERA ADAPTER PLATE;3;6974;0;0;;;Pennine;FF;;;;Pre-Assembly;435G164;
02 - Vessel Internal;02:751 - HD SECURITY CAMERA ADAPTER PLATE;02:751:001;426G406;0;Camera Adaptor Plate - HIKVISION DS-2CE56D7T;3;7170;0;0;;;Pennine;FF;;4169;;Built;426G654;
02 - Vessel Internal;02:751 - HD SECURITY CAMERA ADAPTER PLATE;02:751:002;421418;0;Screw Socket Countersunk Head M6 x 16;12;7170;0;0;;;Pennine;C;;;;Built;426G654;
02 - Vessel Internal;02:751 - HD SECURITY CAMERA ADAPTER PLATE;02:751:003;4211312;0;Screw Countersunk Head Slotted M4 x 12 ST.ST. A4;9;7170;0;0;;;Pennine;C;;;;Built;426G654;
03 - Source;02:751 - HD SECURITY CAMERA ADAPTER PLATE;03:053;911G148-6 B HD G2;0;Neutral Centre Bar Assy;1;6975;1000;0;Procure New;Quantity increased;Pennine;FF;;;;Procure;;
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010;910G074-1650-HD;0;Source Box Assembly - Source Box Assy 1650 HD;1;6975;0;0;;;Pennine;FF;;;;Procure;V21G026-03;
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M024;433G514-IT12;0;Trough Spacer (GEN2 Alox);1;7025;1200;0;Procure New;Correct part added (reference only);Pennine;FF;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M005;433G514-IT13;0;Trough Spacer (GEN2 Alox);1;7025;1200;0;Procure New;Correct part added (reference only);Pennine;FF;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M001;421G247-1650;1;Source Trough (Reel Side);1;7025;0;0;;;Pennine;FF;;3030;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M002;421G248-1650;1;Source Trough (OP SIDE);1;7025;0;0;;;Pennine;FF;;3030;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M003;421G249;2;Source End Plate (Front);1;7025;0;0;;;Pennine;FF;;4169;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M004;421G250;2;Source End Plate (Rear);1;7025;0;0;;;Pennine;FF;;4169;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M006;421G015-1650;2;Source Side;2;7025;0;0;;;Pennine;FF;;3905;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M007;414G313-IT1;1;Slide Screw HD Source Covers;8;7025;0;0;;;Pennine;FF;;3800;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M008;421G263;0;Stop Plate;2;7025;0;0;;;Pennine;FF;;3769;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M009;425G641-1650HD;5;Water Cooled Side Bar;1;7025;0;0;;;Pennine;FF;;3453;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M010;428G178-1650HD;1;Source Side Guard Operator Side;1;7025;0;0;;;Pennine;FF;;4169;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M011;425G640-1650HD;2;Source Side Guard Reel Side;1;7025;0;0;;;Pennine;FF;;4169;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M012;421G256-IT11;4;Source Spacer Block (Short);22;7025;0;0;;;Pennine;FF;;3800;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M013;421G256-IT13;4;Source Spacer Block (Short);1;7025;0;0;;;Pennine;FF;;3769;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M014;421G257-IT13;5;Source Spacer Block (Long);1;7025;0;0;;;Pennine;FF;;3769;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M015;421G256-IT14;4;Source Spacer Block (Short);1;7025;0;0;;;Pennine;FF;;3769;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M016;421G257-IT14;5;Source Spacer Block (Long);1;7025;0;0;;;Pennine;FF;;3769;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M017;425G646-1650HD;0;Source Bolting Strip Reel Side;2;7025;0;0;;;Pennine;FF;;3739;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M018;425G645-1650HD;0;Source Bolting Strip Operator Side;2;7025;0;0;;;Pennine;FF;;3739;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M019;421G326-IT2;0;CLAMPING STRIP;4;7025;0;0;;;Pennine;FF;;3769;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M020;425G642-1650HD;2;Source Bolting Strip Operator Side - Blocks;1;7025;0;0;;;Pennine;FF;;3739;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M021;425G643-1650HD;2;Source Bolting Strip Reel Side - Blocks;1;7025;0;0;;;Pennine;FF;;3739;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M022;421G433-1650;2;Source Bolting Strip-TROUGH;2;7025;0;0;;;Pennine;FF;;3739;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M023;425G644-1650HD;1;Source Clamping Strip (CENTRE BAR BRACKET);4;7025;0;0;;;Pennine;FF;;3739;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M025;420G763;0;JACKING BLOCK;1;7025;0;0;;;Pennine;FF;;3771;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M026;421G018-2074;0;Source Extrusion;2;7025;0;0;;Extrusion to be taken from stock, length in mm;Pennine;FF;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M027;421G018-1978;0;Source Extrusion;2;7025;0;0;;Extrusion to be taken from stock, length in mm;Pennine;FF;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M028;421G222-2074;1;Side Bar Extrusion;1;7025;0;0;;Extrusion to be taken from stock, length in mm;Pennine;FF;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M029;428G221-1650HD;3;Source Guard Packer;1;7025;0;0;;;Pennine;FF;;3739;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M030;428G159;1;Guard Support;4;7025;0;0;;;Pennine;FF;;4169;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M031;428G162;0;Slide Nut;4;7025;0;0;;;Pennine;FF;;4169;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M032;428G193-IT5;2;Source Guard Upper (Reel Side);1;7025;0;0;;;Pennine;FF;;4169;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M033;428G193-IT6;2;Source Guard Upper (Reel Side);1;7025;0;0;;;Pennine;FF;;3739;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:M036;429G336;0;Guard support extension;4;7025;0;0;;;Pennine;FF;;4169;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B001;423904;1;Blanking Plug 3/8INBSPP ST.ST. VSTI-3/8ED71;2;7025;0;0;;;Pennine;FF;;2855;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B002;4231447G;0;RS FITTING STEEL GASKET SS-8-RS-2V;4;7025;0;0;;;Pennine;FF;;3028;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B003;4231544G;0;Blanking Plug 1/2INBSPP ST.ST. VSTI-1/2;6;7025;0;0;;;Pennine;FF;;2855;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B004;427144;0;MALE CONNECTOR 3/4IN TO 1/2IN BSPP;4;7025;0;0;;;Pennine;FF;;3028;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B005;427147;0;TUBE ADAPTOR 3/4IN TUBE TO 3/4IN HOSE;4;7025;0;0;;;Pennine;FF;;3028;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B006;203338G;0;Bush Flanged Glacier DU 30 id x 34 od x 16 lg;4;7025;0;0;;;Pennine;FF;;2808;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B007;239404;0;Seal Viton Face Seal;6;7025;0;0;;;Pennine;FF;;2808;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B008;427633G;0;SWAGELOK SEALING WASHER SS-16-RS-2V;2;7025;0;0;;;Pennine;FF;;3028;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B009;427632G;0;MALE ADAPTOR 1IN T.A TO 1IN BSPP;2;7025;0;0;;;Pennine;FF;;3028;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B010;4232239G;0;Swagelok Tube Fitting Union Elbow 1IN;2;7025;0;0;;;Pennine;FF;;3028;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B011;4232240G;0;Tube Adaptor 1IN Tube to 1IN Hose;2;7025;0;0;;;Pennine;FF;;3028;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:B012;427098;0;Tube 3/4IN P.O.Multi purpose Hose (Blue);1;7025;0;0;;Quantity per metre;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S001;421611;0;Screw Countersunk Head Slotted M8 x 16;34;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S002;421138;1;SOCKET CAP SCREW M8 x 25 GRADE 12.9;4;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S003;421146;1;SOCKET CAP SCREW M8 x 30 GRADE 12.9;20;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S004;421237;1;SOCKET CAP SCREW M8 x 35 GRADE 12.9;4;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S005;421278;1;SOCKET CAP SCREW M8 x 45 GRADE 12.9;10;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S006;421524;1;SOCKET CAP SCREW M8 x 55 GRADE 12.9;28;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S007;421040;1;Screw HEXHD Setscrew M8 x 25 GRADE 8.8;8;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S008;421285;1;Screw HEXHD SetscrewM10x60 GRADE 8.8;1;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S009;421054;0;PLAIN WASHER M8;10;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S010;421029;0;PLAIN WASHER M10;11;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S011;421027;0;NUT FULL HEX M10;9;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:010 - Source Box Assembly - Source Box Assy 1650 HD;03:010:S012;421149;1;SOCKET CAP SCREW M10 x 20 GRADE 12.9;7;7025;0;0;;;Pennine;C;;;;Built;428G229;3
03 - Source;03:020 - Source Stand & Wire Reel Assy - 1650-HD-Source stand & wire reel;03:020;909G516-1650-HD;0;Source Stand & Wire Reel Assy - 1650-HD-Source stand & wire reel;1;6975;0;0;;;Pennine;FF;;;;Procure;V21G026-03;
03 - Source;03:020 - Source Stand & Wire Reel Assy - 1650-HD-Source stand & wire reel;03:020:M001;425G651-1650HD;1;Support Beam (Reel Side);1;7026;0;0;;;Pennine;FF;;3453;;Built;425G637;
03 - Source;03:020 - Source Stand & Wire Reel Assy - 1650-HD-Source stand & wire reel;03:020:M002;425G650-1650HD;4;Support Beam (Operator Side);1;7026;0;0;;;Pennine;FF;;3453;;Built;425G637;
